id_cliente,nome_cliente,segmento,regiao,data_inicio_cliente,industria
1592,Dra. Sarah Guerra,Corporativo,Norte,2026-03-17,Saúde
1593,Gustavo da Mata,Consumidor,Sul,2023-01-02,Tecnologia
1594,João Vitor Peixoto,Consumidor,Sudeste,2021-05-07,Tecnologia
1595,Maya Santos,Pequena Empresa,Centro-Oeste,2024-11-07,Varejo
1596,Otto da Mata,Consumidor,Centro-Oeste,2021-11-08,Educação
1597,Rhavi Santos,Consumidor,Sudeste,2024-08-06,Serviços
1598,Diego Mendonça,Consumidor,Nordeste,2023-08-15,Saúde
1599,Sr. Luiz Miguel Carvalho,Consumidor,Nordeste,2023-07-15,Serviços
1600,Cecília Sá,Corporativo,Sul,2023-09-12,Tecnologia
1601,José Pedro Rios,Consumidor,Centro-Oeste,2025-01-16,Educação
1602,Ísis Cavalcanti,Consumidor,Nordeste,2021-08-02,Educação
1603,João Ferreira,Consumidor,Nordeste,2023-09-11,Serviços
1604,Anthony das Neves,Consumidor,Centro-Oeste,2021-07-16,Tecnologia
1605,Noah Aparecida,Consumidor,Norte,2025-12-18,Serviços
1606,Isis Gonçalves,Consumidor,Nordeste,2025-03-10,Varejo
1607,Henry Teixeira,Consumidor,Sudeste,2023-07-06,Educação
1608,João Lucas Souza,Pequena Empresa,Sul,2023-08-09,Educação
1609,Sra. Maria Eduarda Mendonça,Consumidor,Nordeste,2024-07-17,Varejo
1610,Hadassa Nogueira,Consumidor,Nordeste,2022-12-30,Tecnologia
1611,Juan Moraes,Corporativo,Norte,2023-07-12,Educação
1612,Bruna Souza,Pequena Empresa,Sudeste,2022-07-25,Saúde
1613,Vinícius Fonseca,Consumidor,Sul,2024-11-02,Saúde
1614,Ana Beatriz Aparecida,Consumidor,Nordeste,2025-12-03,Tecnologia
1615,Lorena Silveira,Consumidor,Sul,2025-03-13,Varejo
1616,Benjamim Abreu,Pequena Empresa,Centro-Oeste,2024-06-08,Serviços
1617,Dr. Henry da Paz,Corporativo,Nordeste,2024-01-29,Tecnologia
1618,Maria Eduarda da Mota,Pequena Empresa,Nordeste,2024-06-18,Serviços
1619,Jade Rodrigues,Consumidor,Centro-Oeste,2023-09-05,Tecnologia
1620,Dante da Mota,Pequena Empresa,Norte,2023-11-21,Saúde
1621,Maria Cecília Camargo,Consumidor,Nordeste,2022-12-18,Varejo
1622,Manuella Rodrigues,Consumidor,Sul,2023-06-25,Saúde
1623,Aurora Nunes,Consumidor,Sudeste,2025-10-12,Varejo
1624,Cauã Oliveira,Corporativo,Sul,2025-05-13,Serviços
1625,Kamilly Campos,Consumidor,Norte,2021-07-25,Tecnologia
1626,João Vitor Mendes,Pequena Empresa,Sudeste,2025-03-30,Educação
1627,Vicente Viana,Consumidor,Sul,2025-04-04,Educação
1628,Ian Pereira,Consumidor,Sul,2023-04-06,Varejo
1629,Enzo Aragão,Consumidor,Centro-Oeste,2025-12-15,Varejo
1630,Eloah Sousa,Consumidor,Norte,2025-10-30,Saúde
1631,João Borges,Pequena Empresa,Centro-Oeste,2021-10-25,Educação
1632,Sra. Antonella Fogaça,Consumidor,Sudeste,2023-09-03,Saúde
1633,Kaique Cunha,Pequena Empresa,Centro-Oeste,2023-01-27,Serviços
1634,João Vitor Moura,Pequena Empresa,Norte,2023-06-01,Educação
1635,Antony Rocha,Corporativo,Nordeste,2024-08-21,Serviços
1636,Dr. Luan Abreu,Consumidor,Nordeste,2022-12-26,Tecnologia
1637,Isabela Pereira,Consumidor,Sudeste,2025-10-18,Saúde
1638,Benjamin Guerra,Consumidor,Nordeste,2021-07-13,Varejo
1639,Zoe Cardoso,Corporativo,Centro-Oeste,2022-09-05,Educação
1640,Dr. Liam Vasconcelos,Corporativo,Sudeste,2024-12-31,Saúde
1641,Giovanna Marques,Consumidor,Norte,2021-09-25,Varejo
1642,Diogo Cassiano,Pequena Empresa,Sudeste,2021-05-15,Tecnologia
1643,Henrique da Paz,Consumidor,Sudeste,2021-04-24,Educação
1644,Sra. Maria Eduarda Aparecida,Pequena Empresa,Sul,2025-12-27,Serviços
1645,Melissa Nogueira,Consumidor,Sul,2026-02-28,Tecnologia
1646,Sra. Ana Liz da Cruz,Pequena Empresa,Sudeste,2024-02-29,Varejo
1647,Arthur Ramos,Consumidor,Nordeste,2025-04-06,Educação
1648,Apollo da Mata,Pequena Empresa,Sul,2025-03-07,Educação
1649,Maria Luiza Mendes,Pequena Empresa,Norte,2022-08-21,Tecnologia
1650,Dr. Leonardo Cavalcanti,Pequena Empresa,Centro-Oeste,2023-03-31,Educação
1651,Mariana Cavalcanti,Consumidor,Sul,2025-07-10,Varejo
1652,Srta. Brenda Fogaça,Consumidor,Sudeste,2022-04-22,Tecnologia
1653,Felipe Aparecida,Consumidor,Nordeste,2024-01-31,Serviços
1654,Pedro Aparecida,Consumidor,Centro-Oeste,2025-03-17,Tecnologia
1655,Fernanda Sá,Consumidor,Sul,2025-09-15,Tecnologia
1656,Rodrigo Casa Grande,Corporativo,Nordeste,2022-09-26,Serviços
1657,Ravi Lucca Silva,Consumidor,Nordeste,2023-09-16,Varejo
1658,Antônio Camargo,Consumidor,Nordeste,2022-10-01,Saúde
1659,Calebe Câmara,Consumidor,Sudeste,2024-03-13,Saúde
1660,Bento Aparecida,Consumidor,Norte,2024-08-09,Serviços
1661,Alexia Aparecida,Pequena Empresa,Nordeste,2022-12-05,Varejo
1662,Liam Alves,Consumidor,Centro-Oeste,2022-12-08,Educação
1663,Joaquim Peixoto,Corporativo,Sul,2023-10-14,Serviços
1664,Asafe Cunha,Consumidor,Centro-Oeste,2023-10-05,Saúde
1665,Sra. Alice da Costa,Corporativo,Sudeste,2021-11-29,Varejo
1666,Luiz Felipe Dias,Corporativo,Sudeste,2025-09-06,Tecnologia
1667,Vicente da Cruz,Consumidor,Centro-Oeste,2024-11-26,Varejo
1668,Lucas Cavalcanti,Corporativo,Norte,2023-07-12,Varejo
1669,Nina Macedo,Consumidor,Sudeste,2024-03-13,Saúde
1670,Sra. Maria Luiza Pereira,Pequena Empresa,Sudeste,2023-03-11,Saúde
1671,Isabella Sá,Consumidor,Centro-Oeste,2022-06-27,Educação
1672,Kevin das Neves,Corporativo,Sudeste,2023-07-14,Educação
1673,Hadassa Rios,Corporativo,Norte,2026-01-27,Serviços
1674,Emilly Souza,Pequena Empresa,Norte,2023-02-18,Tecnologia
1675,Maria Isis da Rocha,Pequena Empresa,Norte,2025-11-03,Educação
1676,Benjamin Nunes,Consumidor,Sul,2025-08-26,Saúde
1677,Fernanda Vieira,Consumidor,Norte,2025-03-15,Varejo
1678,Théo Vargas,Consumidor,Norte,2023-12-09,Serviços
1679,Daniela Freitas,Consumidor,Sul,2023-12-15,Educação
1680,Benjamim Pimenta,Pequena Empresa,Nordeste,2026-03-13,Varejo
1681,Vitor Hugo Silva,Consumidor,Sudeste,2022-07-11,Varejo
1682,Marcela da Cruz,Corporativo,Norte,2023-09-13,Educação
1683,Gabriel Sá,Pequena Empresa,Sudeste,2022-11-18,Tecnologia
1684,João Felipe Rezende,Pequena Empresa,Centro-Oeste,2023-03-19,Tecnologia
1685,Luiz Gustavo Santos,Consumidor,Sudeste,2021-04-04,Serviços
1686,Maria Alice Machado,Corporativo,Sul,2021-10-23,Tecnologia
1687,Maitê Moura,Corporativo,Sudeste,2023-03-04,Serviços
1688,Sr. Bento da Rocha,Consumidor,Sudeste,2024-04-03,Saúde
1689,Amanda Costela,Pequena Empresa,Sudeste,2024-03-03,Educação
1690,Pedro Lucas da Rocha,Pequena Empresa,Nordeste,2023-07-03,Varejo
1691,Lorena Sampaio,Consumidor,Nordeste,2022-08-04,Serviços
1692,Maitê Pereira,Consumidor,Centro-Oeste,2022-10-11,Tecnologia
1693,Calebe Nascimento,Consumidor,Sul,2023-01-01,Serviços
1694,Giovanna Pastor,Consumidor,Sudeste,2022-01-14,Serviços
1695,Ana Sophia Lima,Consumidor,Sudeste,2025-09-15,Tecnologia
1696,Anthony Campos,Consumidor,Sudeste,2025-05-13,Tecnologia
1697,Cauã Sampaio,Consumidor,Sudeste,2024-01-06,Educação
1698,Sarah Silva,Consumidor,Nordeste,2024-05-08,Varejo
1699,Maitê Silveira,Corporativo,Centro-Oeste,2022-05-23,Educação
1700,Asafe Viana,Consumidor,Norte,2023-03-05,Educação
1701,Dr. Gustavo Correia,Corporativo,Sul,2023-04-05,Tecnologia
1702,Heitor da Rosa,Consumidor,Sudeste,2022-09-01,Tecnologia
1703,Sra. Maria Vitória Lima,Consumidor,Centro-Oeste,2021-04-24,Varejo
1704,Dra. Bárbara Costa,Consumidor,Norte,2025-02-20,Serviços
1705,Luiz Fernando Aparecida,Consumidor,Centro-Oeste,2025-07-17,Educação
1706,Antony Macedo,Consumidor,Nordeste,2021-10-30,Varejo
1707,Nathan Mendes,Pequena Empresa,Norte,2023-08-27,Educação
1708,Natália Guerra,Consumidor,Centro-Oeste,2021-07-16,Serviços
1709,Vitória Correia,Pequena Empresa,Nordeste,2022-01-31,Educação
1710,Dr. Vitor Gabriel Gonçalves,Pequena Empresa,Centro-Oeste,2025-01-04,Saúde
1711,Dr. Otto Borges,Consumidor,Centro-Oeste,2024-03-10,Varejo
1712,Antony Marques,Consumidor,Norte,2023-02-02,Tecnologia
1713,Thales das Neves,Pequena Empresa,Nordeste,2024-03-23,Educação
1714,Heitor Santos,Consumidor,Sudeste,2025-07-11,Varejo
1715,Lucas Moura,Consumidor,Sul,2022-03-20,Varejo
1716,Apollo Azevedo,Corporativo,Norte,2024-04-23,Educação
1717,Sra. Mirella Viana,Consumidor,Nordeste,2024-09-09,Tecnologia
1718,Fernanda Cavalcanti,Pequena Empresa,Centro-Oeste,2023-06-14,Tecnologia
1719,Matteo Silveira,Corporativo,Nordeste,2023-03-18,Educação
1720,Srta. Milena Abreu,Consumidor,Sul,2023-06-11,Varejo
1721,João Miguel Pires,Consumidor,Sul,2025-08-26,Tecnologia
1722,Maria Julia Nascimento,Consumidor,Sudeste,2021-08-02,Educação
1723,Srta. Ísis Gomes,Consumidor,Sudeste,2025-08-03,Educação
1724,Ana Cecília Silva,Consumidor,Sul,2022-04-23,Educação
1725,Davi Lucas Moreira,Pequena Empresa,Norte,2023-07-25,Varejo
1726,Dr. Benjamim Pinto,Consumidor,Norte,2021-08-10,Tecnologia
1727,Stella Peixoto,Consumidor,Centro-Oeste,2022-10-18,Varejo
1728,Henry Casa Grande,Corporativo,Sudeste,2023-09-11,Saúde
1729,Isabela Guerra,Pequena Empresa,Centro-Oeste,2024-05-18,Tecnologia
1730,Nicole Souza,Pequena Empresa,Sudeste,2021-05-21,Varejo
1731,Daniel Porto,Consumidor,Sul,2022-06-19,Tecnologia
1732,Thomas das Neves,Pequena Empresa,Norte,2026-03-02,Saúde
1733,Esther Freitas,Consumidor,Norte,2025-07-18,Serviços
1734,Alexia Câmara,Consumidor,Sul,2024-01-02,Educação
1735,Olívia Mendonça,Consumidor,Centro-Oeste,2021-11-19,Varejo
1736,Marcela Vieira,Corporativo,Centro-Oeste,2021-10-09,Saúde
1737,Nicole Duarte,Consumidor,Nordeste,2023-02-11,Saúde
1738,Heloísa Câmara,Consumidor,Sudeste,2023-09-01,Tecnologia
1739,Theodoro Caldeira,Consumidor,Centro-Oeste,2021-11-29,Tecnologia
1740,Bárbara Novais,Consumidor,Sul,2025-04-18,Educação
1741,Liam Araújo,Pequena Empresa,Centro-Oeste,2021-11-25,Tecnologia
1742,Asafe da Rosa,Pequena Empresa,Norte,2024-07-12,Varejo
1743,Gustavo Henrique Almeida,Pequena Empresa,Sudeste,2025-12-03,Varejo
1744,Luara Sales,Consumidor,Nordeste,2021-10-09,Varejo
1745,Srta. Júlia Costela,Consumidor,Sudeste,2021-07-15,Serviços
1746,Luiza da Mota,Consumidor,Norte,2021-12-09,Varejo
1747,Srta. Olivia Sales,Consumidor,Norte,2023-11-06,Tecnologia
1748,Henry Pires,Consumidor,Norte,2022-12-03,Tecnologia
1749,Nicolas Rocha,Pequena Empresa,Norte,2023-07-21,Varejo
1750,Rebeca Cunha,Consumidor,Sul,2022-09-22,Saúde
1751,Mariana Alves,Consumidor,Nordeste,2024-11-29,Saúde
1752,Luiz Miguel Mendonça,Consumidor,Norte,2025-10-16,Saúde
1753,Miguel Sá,Consumidor,Norte,2025-12-16,Educação
1754,Lucas Gabriel Nascimento,Consumidor,Centro-Oeste,2024-05-28,Serviços
1755,Sr. Marcos Vinicius Novais,Corporativo,Nordeste,2022-12-22,Varejo
1756,Maria Cecília Aragão,Pequena Empresa,Sudeste,2022-01-06,Educação
1757,Sr. Rafael Fogaça,Corporativo,Nordeste,2022-07-17,Saúde
1758,José Farias,Consumidor,Nordeste,2022-08-10,Varejo
1759,Dr. Guilherme Dias,Consumidor,Nordeste,2025-01-31,Educação
1760,Emanuella Pereira,Consumidor,Norte,2025-01-29,Tecnologia
1761,Diogo Pires,Consumidor,Norte,2024-03-31,Saúde
1762,Gabrielly Barros,Pequena Empresa,Sul,2024-11-30,Educação
1763,Mathias Moreira,Consumidor,Sudeste,2025-11-08,Tecnologia
1764,Levi Moraes,Consumidor,Centro-Oeste,2023-01-28,Saúde
1765,Maria Flor Novaes,Consumidor,Nordeste,2023-06-04,Serviços
1766,Sra. Eduarda Nogueira,Consumidor,Sudeste,2021-07-02,Saúde
1767,João Vitor Ramos,Pequena Empresa,Sudeste,2022-10-29,Serviços
1768,Maitê Melo,Consumidor,Sul,2025-10-20,Serviços
1769,Henry Gabriel Teixeira,Consumidor,Centro-Oeste,2022-12-04,Serviços
1770,Brenda Casa Grande,Consumidor,Nordeste,2024-07-30,Varejo
1771,Sr. Miguel Gonçalves,Consumidor,Centro-Oeste,2022-02-21,Varejo
1772,Sofia Sampaio,Pequena Empresa,Sul,2022-07-15,Serviços
1773,Ravy Barbosa,Corporativo,Norte,2021-06-18,Tecnologia
1774,Kevin Souza,Corporativo,Sudeste,2023-02-16,Serviços
1775,Isabela Montenegro,Pequena Empresa,Nordeste,2025-02-16,Educação
1776,Maria Isis Barbosa,Consumidor,Norte,2021-07-25,Serviços
1777,Emilly Freitas,Pequena Empresa,Sul,2025-11-26,Varejo
1778,Leandro Albuquerque,Consumidor,Centro-Oeste,2022-06-17,Varejo
1779,Rhavi Macedo,Consumidor,Sudeste,2021-04-08,Educação
1780,Luana Azevedo,Pequena Empresa,Nordeste,2026-03-09,Educação
1781,Nathan Rocha,Consumidor,Norte,2024-06-22,Saúde
1782,Melissa Peixoto,Corporativo,Norte,2025-08-27,Tecnologia
1783,Dra. Maria Vitória Cavalcanti,Consumidor,Sudeste,2024-10-29,Tecnologia
1784,Thiago Lima,Pequena Empresa,Centro-Oeste,2024-09-25,Tecnologia
1785,Mathias Lopes,Pequena Empresa,Sul,2023-01-13,Varejo
1786,Laura Nogueira,Corporativo,Centro-Oeste,2023-11-21,Tecnologia
1787,Maria Laura Macedo,Pequena Empresa,Centro-Oeste,2025-05-02,Saúde
1788,Sr. Vitor Vargas,Pequena Empresa,Centro-Oeste,2025-01-08,Saúde
1789,Francisco Araújo,Consumidor,Sudeste,2023-02-25,Tecnologia
1790,Yan Vargas,Consumidor,Sudeste,2026-02-18,Educação
1791,Srta. Jade Garcia,Consumidor,Sul,2024-12-14,Saúde
1792,Calebe Farias,Pequena Empresa,Centro-Oeste,2022-06-19,Educação
1793,Augusto Freitas,Consumidor,Sudeste,2021-06-25,Varejo
1794,Luna Duarte,Pequena Empresa,Sul,2025-11-17,Saúde
1795,Emanuel da Paz,Consumidor,Sul,2026-02-18,Educação
1796,Dra. Anna Liz Melo,Consumidor,Centro-Oeste,2023-07-14,Tecnologia
1797,Maria Clara Pastor,Pequena Empresa,Nordeste,2023-03-17,Varejo
1798,Manuela Marques,Consumidor,Centro-Oeste,2023-07-25,Serviços
1799,Bianca Camargo,Consumidor,Nordeste,2021-05-12,Serviços
1800,Caio Sousa,Consumidor,Sul,2022-03-22,Tecnologia
1801,Sra. Rafaela Costa,Corporativo,Sudeste,2023-03-20,Varejo
1802,Joana Sampaio,Pequena Empresa,Norte,2021-03-31,Varejo
1803,Liam Leão,Consumidor,Sul,2022-07-30,Varejo
1804,Srta. Isabel Rios,Consumidor,Sudeste,2023-04-05,Varejo
1805,Dra. Isis Moura,Consumidor,Sul,2025-04-14,Serviços
1806,Noah Ferreira,Pequena Empresa,Centro-Oeste,2021-08-27,Educação
1807,Dr. Gael Azevedo,Pequena Empresa,Nordeste,2022-08-24,Varejo
1808,Ana Cecília Dias,Consumidor,Sul,2024-10-20,Educação
1809,Maria Liz Fonseca,Consumidor,Sudeste,2025-03-23,Varejo
1810,Agatha Borges,Consumidor,Centro-Oeste,2023-04-16,Saúde
1811,Kaique Costa,Pequena Empresa,Norte,2023-03-07,Saúde
1812,Fernanda Siqueira,Pequena Empresa,Centro-Oeste,2025-09-29,Saúde
1813,Dra. Maria Fernanda Rios,Consumidor,Nordeste,2023-12-28,Varejo
1814,Juan Garcia,Consumidor,Centro-Oeste,2025-07-13,Educação
1815,Danilo Alves,Consumidor,Norte,2022-11-01,Serviços
1816,Nicolas Ferreira,Corporativo,Sudeste,2021-09-22,Tecnologia
1817,Ravi Lucca Duarte,Consumidor,Sul,2023-08-24,Serviços
1818,Luana da Mata,Pequena Empresa,Nordeste,2025-01-21,Varejo
1819,Melissa Gonçalves,Pequena Empresa,Norte,2025-01-26,Saúde
1820,Dra. Brenda da Mota,Consumidor,Nordeste,2021-11-27,Saúde
1821,Maria Luiza Gomes,Consumidor,Centro-Oeste,2026-01-19,Educação
1822,Dom Cavalcanti,Consumidor,Nordeste,2025-04-29,Varejo
1823,Rhavi Gonçalves,Pequena Empresa,Norte,2023-05-12,Serviços
1824,Camila Dias,Pequena Empresa,Sul,2024-06-16,Varejo
1825,Lucca Camargo,Pequena Empresa,Sul,2021-11-19,Varejo
1826,Ian Freitas,Consumidor,Nordeste,2021-06-02,Saúde
1827,Vitor Hugo Vasconcelos,Consumidor,Sudeste,2023-11-07,Serviços
1828,Maria Julia Aparecida,Corporativo,Nordeste,2024-10-17,Tecnologia
1829,Maria Flor Cunha,Pequena Empresa,Centro-Oeste,2022-01-16,Saúde
1830,Emilly Albuquerque,Consumidor,Sul,2024-04-03,Serviços
1831,Sabrina Pires,Corporativo,Sul,2024-05-22,Educação
1832,Anthony Gabriel Vieira,Pequena Empresa,Sul,2021-07-26,Saúde
1833,Dra. Ana Luiza Cunha,Consumidor,Sudeste,2022-08-20,Educação
1834,Bernardo Nunes,Pequena Empresa,Sudeste,2025-07-26,Saúde
1835,Renan Gomes,Pequena Empresa,Norte,2022-08-18,Varejo
1836,Leandro Lopes,Pequena Empresa,Nordeste,2024-07-27,Serviços
1837,Pietro Barbosa,Consumidor,Nordeste,2023-10-13,Educação
1838,Luana Melo,Consumidor,Centro-Oeste,2021-03-26,Saúde
1839,Agatha Pires,Corporativo,Sul,2024-09-24,Educação
1840,Maria Sá,Consumidor,Sudeste,2021-11-02,Saúde
1841,Vitor Gabriel Brito,Consumidor,Centro-Oeste,2021-08-25,Saúde
1842,Enzo Gabriel Silva,Consumidor,Centro-Oeste,2021-12-27,Tecnologia
1843,Caroline Caldeira,Consumidor,Sudeste,2024-03-14,Tecnologia
1844,Carlos Eduardo Porto,Pequena Empresa,Nordeste,2022-01-06,Tecnologia
1845,Luiz Otávio Fonseca,Corporativo,Sul,2024-09-24,Educação
1846,Benicio Moraes,Consumidor,Nordeste,2022-07-27,Varejo
1847,Breno Moraes,Consumidor,Centro-Oeste,2026-02-14,Saúde
1848,Srta. Zoe Macedo,Consumidor,Sul,2021-09-21,Serviços
1849,Giovanna Mendes,Corporativo,Norte,2024-08-20,Tecnologia
1850,Manuella Macedo,Pequena Empresa,Centro-Oeste,2022-03-14,Educação
1851,Ana Luiza Camargo,Consumidor,Nordeste,2021-09-03,Educação
1852,Dr. João Miguel Teixeira,Pequena Empresa,Nordeste,2022-02-13,Educação
1853,Luna Rezende,Corporativo,Nordeste,2021-10-28,Serviços
1854,Diego Novais,Pequena Empresa,Sudeste,2022-10-25,Serviços
1855,Isis Barbosa,Corporativo,Centro-Oeste,2024-01-06,Tecnologia
1856,Srta. Marina Cunha,Consumidor,Sul,2024-10-25,Serviços
1857,Isaque Barbosa,Pequena Empresa,Nordeste,2025-10-07,Tecnologia
1858,Miguel Albuquerque,Consumidor,Nordeste,2022-09-13,Serviços
1859,Dra. Lara da Paz,Pequena Empresa,Sudeste,2025-01-12,Serviços
1860,João Pedro Barbosa,Pequena Empresa,Sul,2022-03-22,Serviços
1861,Cauã Rezende,Pequena Empresa,Centro-Oeste,2024-06-19,Tecnologia
1862,Ana Laura Barros,Pequena Empresa,Norte,2022-07-12,Saúde
1863,Lucca da Cruz,Consumidor,Sudeste,2023-07-16,Tecnologia
1864,João Guilherme Costela,Consumidor,Centro-Oeste,2023-09-08,Saúde
1865,Thales Garcia,Corporativo,Norte,2021-09-27,Educação
1866,Ágatha Pereira,Corporativo,Nordeste,2025-12-01,Educação
1867,Dra. Agatha Ribeiro,Consumidor,Nordeste,2023-09-20,Tecnologia
1868,Caleb Albuquerque,Consumidor,Sul,2021-07-19,Saúde
1869,Mariana Sampaio,Consumidor,Norte,2025-06-16,Saúde
1870,Marcos Vinicius Pinto,Pequena Empresa,Nordeste,2025-12-11,Saúde
1871,Sr. Noah Castro,Pequena Empresa,Nordeste,2022-08-20,Educação
1872,Daniela Rodrigues,Consumidor,Sul,2025-10-12,Tecnologia
1873,Gustavo Almeida,Consumidor,Centro-Oeste,2022-04-20,Varejo
1874,Luiz Gustavo Moura,Pequena Empresa,Nordeste,2022-08-24,Saúde
1875,Caroline Montenegro,Pequena Empresa,Sudeste,2021-11-13,Saúde
1876,Melissa Marques,Consumidor,Sudeste,2025-02-04,Varejo
1877,Fernando da Paz,Consumidor,Centro-Oeste,2026-02-05,Tecnologia
1878,Emanuella Pinto,Consumidor,Norte,2023-11-27,Saúde
1879,Maria Júlia Leão,Consumidor,Sul,2024-10-11,Tecnologia
1880,Pietro da Cruz,Consumidor,Sudeste,2024-07-13,Saúde
1881,Stephany Rios,Pequena Empresa,Sudeste,2022-10-08,Serviços
1882,Yan Cavalcanti,Corporativo,Centro-Oeste,2023-09-10,Saúde
1883,Thales Almeida,Pequena Empresa,Norte,2023-06-23,Serviços
1884,Dr. Pedro Fonseca,Pequena Empresa,Norte,2021-07-28,Tecnologia
1885,Cecilia Mendes,Consumidor,Centro-Oeste,2023-11-18,Saúde
1886,Dr. Caio Viana,Consumidor,Sudeste,2022-08-31,Educação
1887,Bruno Cunha,Consumidor,Sul,2022-10-09,Educação
1888,Esther Alves,Consumidor,Sudeste,2025-07-10,Varejo
1889,Anthony Albuquerque,Pequena Empresa,Norte,2026-02-20,Educação
1890,Maria Eduarda das Neves,Corporativo,Sudeste,2024-08-29,Serviços
1891,Stella Duarte,Consumidor,Sul,2022-11-30,Educação
1892,Pietra Nunes,Consumidor,Nordeste,2021-12-20,Educação
1893,Bernardo Siqueira,Pequena Empresa,Sudeste,2023-02-25,Educação
1894,Sr. Vinícius Oliveira,Consumidor,Centro-Oeste,2021-03-17,Saúde
1895,Ana Laura Lima,Consumidor,Nordeste,2021-08-05,Varejo
1896,Bella Almeida,Pequena Empresa,Centro-Oeste,2025-02-08,Tecnologia
1897,Ana Carolina Pires,Pequena Empresa,Centro-Oeste,2025-10-04,Varejo
1898,Sarah Sousa,Consumidor,Centro-Oeste,2022-02-13,Serviços
1899,Miguel Câmara,Consumidor,Sudeste,2024-09-17,Saúde
1900,Gael Correia,Pequena Empresa,Norte,2021-09-27,Saúde
1901,José Miguel Viana,Consumidor,Nordeste,2025-04-28,Educação
1902,Sr. Erick Câmara,Consumidor,Sul,2021-05-09,Educação
1903,Elisa Pacheco,Pequena Empresa,Norte,2024-02-06,Serviços
1904,Sr. Nicolas da Conceição,Consumidor,Sudeste,2024-03-17,Saúde
1905,Thiago Cavalcanti,Pequena Empresa,Centro-Oeste,2021-11-21,Tecnologia
1906,João Guilherme Vasconcelos,Consumidor,Sul,2024-01-13,Varejo
1907,Natália da Mata,Corporativo,Nordeste,2024-02-01,Saúde
1908,Luigi Macedo,Consumidor,Norte,2024-02-22,Tecnologia
1909,Davi Lucas Campos,Consumidor,Norte,2024-03-29,Tecnologia
1910,Hellena Duarte,Consumidor,Sul,2021-05-07,Varejo
1911,Sra. Maitê Caldeira,Consumidor,Sudeste,2026-02-21,Tecnologia
1912,Ian Rios,Corporativo,Nordeste,2022-08-08,Serviços
1913,Clara Borges,Corporativo,Sul,2024-11-11,Tecnologia
1914,Amanda Andrade,Consumidor,Centro-Oeste,2025-02-02,Serviços
1915,Raul Moreira,Consumidor,Nordeste,2024-06-22,Tecnologia
1916,Manuela Rios,Pequena Empresa,Norte,2022-01-20,Educação
1917,Sra. Sara Castro,Corporativo,Sul,2021-08-28,Tecnologia
1918,Anthony Gabriel Gomes,Consumidor,Norte,2023-07-04,Serviços
1919,Vicente Barros,Consumidor,Norte,2025-10-28,Tecnologia
1920,Manuella Novaes,Consumidor,Norte,2025-09-11,Tecnologia
1921,Sr. Pedro Miguel Duarte,Pequena Empresa,Sudeste,2021-11-01,Tecnologia
1922,Letícia Montenegro,Consumidor,Norte,2023-10-17,Serviços
1923,Luiz Miguel Casa Grande,Pequena Empresa,Centro-Oeste,2024-04-26,Tecnologia
1924,Kamilly Pereira,Consumidor,Centro-Oeste,2023-10-03,Varejo
1925,Carlos Eduardo Moura,Pequena Empresa,Nordeste,2024-11-26,Varejo
1926,Vinicius Mendonça,Consumidor,Norte,2022-09-22,Serviços
1927,Leandro Montenegro,Consumidor,Norte,2024-02-09,Educação
1928,Ana Luiza Moreira,Consumidor,Sul,2025-11-19,Varejo
1929,Ana Laura Brito,Pequena Empresa,Sudeste,2024-06-30,Saúde
1930,Augusto Araújo,Consumidor,Nordeste,2023-12-23,Varejo
1931,Daniel Costela,Consumidor,Norte,2021-07-12,Saúde
1932,Thomas Borges,Consumidor,Sul,2021-11-21,Serviços
1933,Sra. Ana Júlia Siqueira,Consumidor,Sudeste,2025-04-21,Educação
1934,Ana Vitória Cavalcante,Pequena Empresa,Nordeste,2022-01-04,Saúde
1935,Maria Isis Melo,Pequena Empresa,Nordeste,2025-06-29,Saúde
1936,Sophie Moreira,Pequena Empresa,Norte,2024-11-13,Varejo
1937,Ravy Correia,Consumidor,Nordeste,2022-12-05,Saúde
1938,Gustavo Henrique Cavalcante,Pequena Empresa,Sul,2026-01-04,Serviços
1939,Giovanna Lopes,Consumidor,Nordeste,2024-04-27,Serviços
1940,Hellena Melo,Consumidor,Centro-Oeste,2021-07-17,Serviços
1941,Maria Clara Novais,Consumidor,Sul,2022-08-10,Varejo
1942,Julia Cassiano,Consumidor,Sudeste,2025-06-26,Educação
1943,Olívia da Mota,Pequena Empresa,Sudeste,2026-02-13,Varejo
1944,Sr. Vitor Hugo Pacheco,Pequena Empresa,Norte,2024-07-10,Serviços
1945,Isaque Fogaça,Pequena Empresa,Norte,2026-03-08,Varejo
1946,Eloah Silva,Consumidor,Centro-Oeste,2024-05-10,Serviços
1947,Ana Carolina Cardoso,Consumidor,Sudeste,2024-09-25,Tecnologia
